user_id,date,session_type,lift,body_weight_lb,readiness,planned_deload,days_since_exposure,weight_lb,sets,reps,target_rpe,decision,reason_code,adjustment_kind,acceptable_min,acceptable_max,outcome,top_rpe,top_set_reps
U603,2025-09-11,UpperB,ohp,211.8,low,False,7.0,112.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,110.0,115.0,success,9.0,6
U603,2025-09-12,LowerB,deadlift,212.1,ok,False,3.0,252.5,2,3,8.0,deload,fatigue_deload_after_streak,fatigue_deload,247.5,257.5,success,8.3,3
U603,2025-09-12,LowerB,squat,212.1,ok,False,3.0,202.5,2,5,8.0,deload,fatigue_deload_after_streak,fatigue_deload,197.5,207.5,success,8.4,5
U603,2025-09-15,UpperA,bench,210.9,ok,False,4.0,142.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,140.0,145.0,success,8.3,6
U603,2025-09-16,LowerA,deadlift,211.6,low,False,4.0,240.0,3,4,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,235.0,245.0,success,8.9,4
U603,2025-09-16,LowerA,squat,211.6,low,False,4.0,192.5,4,6,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,187.5,197.5,success,8.9,6
U603,2025-09-18,UpperB,bench,211.7,low,False,3.0,135.0,3,8,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,132.5,137.5,success,9.2,8
U603,2025-09-18,UpperB,ohp,211.7,low,False,7.0,105.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,102.5,107.5,success,9.2,6
U603,2025-09-19,LowerB,deadlift,211.0,low,False,3.0,222.5,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,217.5,227.5,success,9.0,3
U603,2025-09-19,LowerB,squat,211.0,low,False,3.0,177.5,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,175.0,180.0,success,8.9,5
U603,2025-09-22,UpperA,bench,210.7,low,False,4.0,125.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,122.5,127.5,success,9.2,6
U603,2025-09-23,LowerA,deadlift,211.3,low,False,4.0,207.5,3,4,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,202.5,212.5,success,9.0,4
U603,2025-09-23,LowerA,squat,211.3,low,False,4.0,165.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,162.5,167.5,success,9.2,6
U603,2025-09-25,UpperB,bench,210.4,low,False,3.0,117.5,3,8,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,115.0,120.0,success,8.9,8
U603,2025-09-25,UpperB,ohp,210.4,low,False,7.0,95.0,2,6,8.0,deload,fatigue_deload_after_streak,fatigue_deload,92.5,97.5,failure,9.7,4
U603,2025-09-26,LowerB,deadlift,211.5,ok,False,3.0,187.5,2,3,8.0,deload,fatigue_deload_after_streak,fatigue_deload,182.5,192.5,success,8.4,3
U603,2025-09-26,LowerB,squat,211.5,ok,False,3.0,147.5,2,5,8.0,deload,fatigue_deload_after_streak,fatigue_deload,145.0,150.0,success,8.3,5
U603,2025-09-29,UpperA,bench,211.1,low,False,4.0,105.0,2,6,8.0,deload,fatigue_deload_after_streak,fatigue_deload,102.5,107.5,failure,9.2,4
U603,2025-09-30,LowerA,deadlift,211.1,low,False,4.0,177.5,3,4,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,175.0,180.0,success,9.2,4
U603,2025-09-30,LowerA,squat,211.1,low,False,4.0,140.0,4,6,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,137.5,142.5,success,9.4,6
U603,2025-10-02,UpperB,bench,210.0,low,False,3.0,97.5,3,8,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,95.0,100.0,success,9.3,8
U603,2025-10-02,UpperB,ohp,210.0,low,False,7.0,87.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,85.0,90.0,success,9.0,6
U603,2025-10-03,LowerB,deadlift,210.3,low,False,3.0,165.0,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,162.5,167.5,success,9.3,3
U603,2025-10-03,LowerB,squat,210.3,low,False,3.0,130.0,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,127.5,132.5,success,8.6,5
U603,2025-10-06,UpperA,bench,210.3,low,False,4.0,90.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,87.5,92.5,success,9.1,6
U603,2025-10-07,LowerA,deadlift,209.3,low,False,4.0,152.5,3,4,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,150.0,155.0,success,8.9,4
U603,2025-10-07,LowerA,squat,209.3,low,False,4.0,120.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,117.5,122.5,success,8.6,6
U603,2025-10-09,UpperB,bench,210.2,ok,False,3.0,80.0,2,8,8.0,deload,fatigue_deload_after_streak,fatigue_deload,77.5,82.5,success,8.4,8
U603,2025-10-09,UpperB,ohp,210.2,ok,False,7.0,85.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,82.5,87.5,success,8.1,6
U603,2025-10-10,LowerB,deadlift,209.5,low,False,3.0,137.5,2,3,8.0,deload,fatigue_deload_after_streak,fatigue_deload,135.0,140.0,success,9.0,3
U603,2025-10-10,LowerB,squat,209.5,low,False,3.0,107.5,2,5,8.0,deload,fatigue_deload_after_streak,fatigue_deload,105.0,110.0,success,9.0,5
U603,2025-10-13,UpperA,bench,209.7,low,False,4.0,75.0,4,6,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,72.5,77.5,success,9.4,6
U603,2025-10-14,LowerA,deadlift,209.8,low,False,4.0,127.5,3,4,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,125.0,130.0,success,9.1,4
U603,2025-10-14,LowerA,squat,209.8,low,False,4.0,100.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,97.5,102.5,success,9.0,6
U603,2025-10-16,UpperB,bench,209.1,low,False,3.0,70.0,3,8,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,67.5,72.5,success,8.9,8
U603,2025-10-16,UpperB,ohp,209.1,low,False,7.0,80.0,4,6,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,77.5,82.5,success,9.0,6
U603,2025-10-17,LowerB,deadlift,209.4,low,False,3.0,120.0,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,117.5,122.5,success,9.0,3
U603,2025-10-17,LowerB,squat,209.4,low,False,3.0,92.5,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,90.0,95.0,success,9.4,5
U603,2025-10-20,UpperA,bench,209.3,ok,True,4.0,90.0,2,6,8.0,deload,planned_deload,planned_deload,87.5,92.5,success,8.2,6
U603,2025-10-21,LowerA,deadlift,209.3,low,True,4.0,147.5,2,4,8.0,deload,planned_deload,planned_deload,145.0,150.0,success,9.6,4
U603,2025-10-21,LowerA,squat,209.3,low,True,4.0,117.5,2,6,8.0,deload,planned_deload,planned_deload,115.0,120.0,failure,9.0,4
U603,2025-10-23,UpperB,bench,208.7,low,True,3.0,82.5,2,8,8.0,deload,planned_deload,planned_deload,80.0,85.0,success,8.9,8
U603,2025-10-23,UpperB,ohp,208.7,low,True,7.0,87.5,2,6,8.0,deload,planned_deload,planned_deload,85.0,90.0,success,9.1,6
U603,2025-10-24,LowerB,deadlift,208.9,ok,True,3.0,147.5,2,3,8.0,deload,planned_deload,planned_deload,145.0,150.0,success,8.2,3
U603,2025-10-24,LowerB,squat,208.9,ok,True,3.0,117.5,2,5,8.0,deload,planned_deload,planned_deload,115.0,120.0,success,8.3,5
U603,2025-10-27,UpperA,bench,209.0,low,False,4.0,75.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,72.5,77.5,failure,9.4,4
U603,2025-10-28,LowerA,deadlift,208.9,low,False,4.0,140.0,3,4,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,137.5,142.5,success,9.0,4
U603,2025-10-28,LowerA,squat,208.9,low,False,4.0,112.5,4,6,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,110.0,115.0,success,9.1,6
U603,2025-10-30,UpperB,bench,209.3,low,False,3.0,67.5,2,8,8.0,deload,fatigue_deload_after_streak,fatigue_deload,65.0,70.0,success,9.2,8
U603,2025-10-30,UpperB,ohp,209.3,low,False,7.0,80.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,77.5,82.5,success,9.1,6
U603,2025-10-31,LowerB,deadlift,209.6,low,False,3.0,130.0,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,127.5,132.5,success,8.9,3
U603,2025-10-31,LowerB,squat,209.6,low,False,3.0,105.0,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,102.5,107.5,success,9.1,5
U603,2025-11-03,UpperA,bench,207.7,ok,False,4.0,65.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,62.5,67.5,success,8.3,6
U603,2025-11-06,UpperB,bench,209.0,low,False,3.0,62.5,3,8,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,60.0,65.0,success,9.0,8
U603,2025-11-06,UpperB,ohp,209.0,low,False,7.0,72.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,70.0,75.0,success,8.9,6
U603,2025-11-07,LowerB,deadlift,208.4,low,False,7.0,120.0,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,117.5,122.5,success,9.3,3
U603,2025-11-07,LowerB,squat,208.4,low,False,7.0,97.5,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,95.0,100.0,failure,8.7,3
U603,2025-11-10,UpperA,bench,208.1,low,False,4.0,57.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,55.0,60.0,success,8.8,6
U603,2025-11-11,LowerA,deadlift,207.3,low,False,4.0,107.5,2,4,8.0,deload,fatigue_deload_after_streak,fatigue_deload,105.0,110.0,success,9.4,4
U603,2025-11-11,LowerA,squat,207.3,low,False,4.0,87.5,2,6,8.0,deload,fatigue_deload_after_streak,fatigue_deload,85.0,90.0,success,9.3,6
U603,2025-11-13,UpperB,bench,207.4,low,False,3.0,52.5,3,8,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,50.0,55.0,success,8.9,8
U603,2025-11-13,UpperB,ohp,207.4,low,False,7.0,65.0,2,6,8.0,deload,fatigue_deload_after_streak,fatigue_deload,62.5,67.5,success,9.0,6
U603,2025-11-14,LowerB,deadlift,208.5,low,False,3.0,100.0,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,97.5,102.5,success,9.3,3
U603,2025-11-14,LowerB,squat,208.5,low,False,3.0,80.0,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,77.5,82.5,success,8.6,5
U603,2025-11-17,UpperA,bench,208.1,low,False,4.0,47.5,2,6,8.0,deload,fatigue_deload_after_streak,fatigue_deload,45.0,50.0,success,8.8,6
U603,2025-11-18,LowerA,deadlift,207.9,ok,False,4.0,97.5,3,4,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,95.0,100.0,success,8.4,4
U603,2025-11-18,LowerA,squat,207.9,ok,False,4.0,77.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,75.0,80.0,success,8.1,6
U603,2025-11-20,UpperB,bench,208.3,ok,False,3.0,47.5,3,8,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,45.0,50.0,success,8.3,8
U603,2025-11-20,UpperB,ohp,208.3,ok,False,7.0,62.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,60.0,65.0,success,8.0,6
U603,2025-11-21,LowerB,deadlift,207.1,low,False,3.0,92.5,3,3,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,90.0,95.0,success,9.1,3
U603,2025-11-21,LowerB,squat,207.1,low,False,3.0,72.5,3,5,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,70.0,75.0,success,9.0,5
U603,2025-11-24,UpperA,bench,207.0,low,False,4.0,45.0,4,6,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,42.5,47.5,success,9.3,6
U603,2025-11-25,LowerA,deadlift,207.2,low,False,4.0,85.0,3,4,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,82.5,87.5,failure,9.1,2
U603,2025-11-25,LowerA,squat,207.2,low,False,4.0,67.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,65.0,70.0,failure,9.3,4
U603,2025-11-27,UpperB,bench,206.9,low,False,3.0,45.0,3,8,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,42.5,47.5,success,9.6,8
U603,2025-11-27,UpperB,ohp,206.9,low,False,7.0,60.0,4,6,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,57.5,62.5,success,9.1,6
U603,2025-11-28,LowerB,deadlift,206.4,low,False,3.0,77.5,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,75.0,80.0,success,8.6,3
U603,2025-11-28,LowerB,squat,206.4,low,False,3.0,62.5,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,60.0,65.0,success,8.9,5
U603,2025-12-01,UpperA,bench,207.2,low,False,4.0,45.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,42.5,47.5,success,8.9,6
U603,2025-12-02,LowerA,deadlift,206.1,low,False,4.0,70.0,2,4,8.0,deload,fatigue_deload_after_streak,fatigue_deload,67.5,72.5,success,8.7,4
U603,2025-12-02,LowerA,squat,206.1,low,False,4.0,55.0,2,6,8.0,deload,fatigue_deload_after_streak,fatigue_deload,52.5,57.5,success,9.4,6
U603,2025-12-04,UpperB,bench,207.2,low,False,3.0,45.0,2,8,8.0,deload,fatigue_deload_after_streak,fatigue_deload,42.5,47.5,success,9.3,8
U603,2025-12-04,UpperB,ohp,207.2,low,False,7.0,55.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,52.5,57.5,success,9.5,6
U603,2025-12-05,LowerB,deadlift,207.2,low,False,3.0,65.0,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,62.5,67.5,success,9.2,3
U603,2025-12-05,LowerB,squat,207.2,low,False,3.0,50.0,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,47.5,52.5,failure,9.2,3
U604,2025-09-01,UpperA,bench,150.2,low,False,,130.0,4,6,8.0,decrease_small,e1rm_percent_table_and_readiness_cut,readiness_cut,127.5,132.5,success,8.9,6
U604,2025-09-02,LowerA,deadlift,149.3,ok,False,,273.75,3,4,8.0,hold,e1rm_percent_table,base_e1rm,268.75,278.75,success,8.3,4
U604,2025-09-02,LowerA,squat,149.3,ok,False,,220.0,4,6,8.0,hold,e1rm_percent_table,base_e1rm,215.0,225.0,success,8.4,6
U604,2025-09-04,UpperB,bench,149.6,ok,False,3.0,126.25,3,8,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,123.75,128.75,success,8.1,8
U604,2025-09-04,UpperB,ohp,149.6,ok,False,,91.25,4,6,8.0,hold,e1rm_percent_table,base_e1rm,90.0,92.5,success,8.1,6
U604,2025-09-05,LowerB,deadlift,150.7,ok,False,3.0,273.75,3,3,8.0,hold,hold_at_target_or_uncertain,hold,268.75,278.75,success,8.6,3
U604,2025-09-05,LowerB,squat,150.7,ok,False,3.0,220.0,3,5,8.0,hold,hold_at_target_or_uncertain,hold,215.0,225.0,success,8.1,5
U604,2025-09-08,UpperA,bench,150.5,ok,False,4.0,126.25,4,6,8.0,hold,hold_at_target_or_uncertain,hold,123.75,128.75,success,8.2,6
U604,2025-09-09,LowerA,deadlift,149.4,low,False,4.0,253.75,3,4,8.0,decrease_small,single_grind_or_miss_2p5pct_and_readiness_cut,readiness_cut,248.75,258.75,partial,9.2,3
U604,2025-09-09,LowerA,squat,149.4,low,False,4.0,208.75,4,6,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,205.0,212.5,success,8.6,6
U604,2025-09-11,UpperB,bench,150.8,good,False,3.0,126.25,3,8,8.0,hold,hold_at_target_or_uncertain,hold,123.75,128.75,success,8.0,9
U604,2025-09-11,UpperB,ohp,150.8,good,False,7.0,91.25,4,6,8.0,hold,hold_at_target_or_uncertain,hold,90.0,92.5,success,7.8,6
U604,2025-09-12,LowerB,deadlift,149.5,ok,False,3.0,247.5,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,242.5,252.5,success,8.3,3
U604,2025-09-12,LowerB,squat,149.5,ok,False,3.0,203.75,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,200.0,207.5,success,8.4,5
U604,2025-09-15,UpperA,bench,150.7,ok,False,4.0,130.0,4,6,8.0,increase,increase_after_exceeding_reps_target,exceeded_reps,127.5,132.5,failure,8.4,4
U604,2025-09-16,LowerA,deadlift,149.7,ok,False,4.0,247.5,3,4,8.0,hold,hold_at_target_or_uncertain,hold,242.5,252.5,success,8.0,4
U604,2025-09-16,LowerA,squat,149.7,ok,False,4.0,203.75,4,6,8.0,hold,hold_at_target_or_uncertain,hold,200.0,207.5,success,8.4,6
U604,2025-09-18,UpperB,bench,149.6,ok,False,3.0,126.25,3,8,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,123.75,128.75,success,8.9,8
U604,2025-09-18,UpperB,ohp,149.6,ok,False,7.0,91.25,4,6,8.0,hold,hold_at_target_or_uncertain,hold,90.0,92.5,success,8.2,6
U604,2025-09-19,LowerB,deadlift,149.4,ok,False,3.0,247.5,3,3,8.0,hold,hold_at_target_or_uncertain,hold,242.5,252.5,success,8.2,3
U604,2025-09-19,LowerB,squat,149.4,ok,False,3.0,203.75,3,5,8.0,hold,hold_at_target_or_uncertain,hold,200.0,207.5,success,8.2,5
U604,2025-09-22,UpperA,bench,150.3,ok,False,4.0,122.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,120.0,125.0,success,8.2,6
U604,2025-09-23,LowerA,deadlift,149.2,ok,False,4.0,247.5,3,4,8.0,hold,hold_at_target_or_uncertain,hold,242.5,252.5,success,8.6,4
U604,2025-09-23,LowerA,squat,149.2,ok,False,4.0,203.75,4,6,8.0,hold,hold_at_target_or_uncertain,hold,200.0,207.5,success,8.4,6
U604,2025-09-25,UpperB,bench,149.5,low,False,3.0,116.25,3,8,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,113.75,118.75,success,8.2,8
U604,2025-09-25,UpperB,ohp,149.5,low,False,7.0,86.25,4,6,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,85.0,87.5,success,8.8,6
U604,2025-09-26,LowerB,deadlift,150.7,ok,False,3.0,241.25,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,236.25,246.25,success,7.9,3
U604,2025-09-26,LowerB,squat,150.7,ok,False,3.0,203.75,3,5,8.0,hold,hold_at_target_or_uncertain,hold,200.0,207.5,success,8.1,5
U604,2025-09-29,UpperA,bench,149.3,ok,False,4.0,116.25,4,6,8.0,hold,hold_at_target_or_uncertain,hold,113.75,118.75,success,8.1,6
U604,2025-09-30,LowerA,deadlift,149.5,ok,False,4.0,241.25,3,4,8.0,hold,hold_at_target_or_uncertain,hold,236.25,246.25,success,8.3,4
U604,2025-09-30,LowerA,squat,149.5,ok,False,4.0,203.75,4,6,8.0,hold,hold_at_target_or_uncertain,hold,200.0,207.5,success,8.6,6
U604,2025-10-02,UpperB,bench,150.6,ok,False,3.0,116.25,3,8,8.0,hold,hold_at_target_or_uncertain,hold,113.75,118.75,success,8.2,8
U604,2025-10-02,UpperB,ohp,150.6,ok,False,7.0,83.75,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,82.5,85.0,success,8.4,6
U604,2025-10-03,LowerB,deadlift,150.6,ok,False,3.0,241.25,3,3,8.0,hold,hold_at_target_or_uncertain,hold,236.25,246.25,success,8.4,3
U604,2025-10-03,LowerB,squat,150.6,ok,False,3.0,198.75,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,195.0,202.5,success,8.0,5
U604,2025-10-06,UpperA,bench,149.6,ok,False,4.0,116.25,4,6,8.0,hold,hold_at_target_or_uncertain,hold,113.75,118.75,success,8.3,6
U604,2025-10-07,LowerA,deadlift,150.8,ok,False,4.0,241.25,3,4,8.0,hold,hold_at_target_or_uncertain,hold,236.25,246.25,success,8.6,4
U604,2025-10-07,LowerA,squat,150.8,ok,False,4.0,198.75,4,6,8.0,hold,hold_at_target_or_uncertain,hold,195.0,202.5,success,8.2,6
U604,2025-10-09,UpperB,bench,150.1,ok,False,3.0,116.25,3,8,8.0,hold,hold_at_target_or_uncertain,hold,113.75,118.75,success,7.9,8
U604,2025-10-09,UpperB,ohp,150.1,ok,False,7.0,83.75,4,6,8.0,hold,hold_at_target_or_uncertain,hold,82.5,85.0,success,8.4,6
U604,2025-10-10,LowerB,deadlift,150.1,ok,False,3.0,235.0,3,3,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,230.0,240.0,success,8.0,3
U604,2025-10-10,LowerB,squat,150.1,ok,False,3.0,198.75,3,5,8.0,hold,hold_at_target_or_uncertain,hold,195.0,202.5,success,8.3,5
U604,2025-10-13,UpperA,bench,149.3,low,False,4.0,110.0,4,6,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,107.5,112.5,success,8.9,6
U604,2025-10-14,LowerA,deadlift,149.8,ok,False,4.0,235.0,3,4,8.0,hold,hold_at_target_or_uncertain,hold,230.0,240.0,success,7.7,4
U604,2025-10-14,LowerA,squat,149.8,ok,False,4.0,198.75,4,6,8.0,hold,hold_at_target_or_uncertain,hold,195.0,202.5,success,7.7,6
U604,2025-10-16,UpperB,bench,150.5,ok,False,3.0,107.5,3,8,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,105.0,110.0,success,8.1,8
U604,2025-10-16,UpperB,ohp,150.5,ok,False,7.0,83.75,4,6,8.0,hold,hold_at_target_or_uncertain,hold,82.5,85.0,success,8.6,6
U604,2025-10-17,LowerB,deadlift,150.4,low,False,3.0,223.75,3,3,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,218.75,228.75,success,9.3,3
U604,2025-10-17,LowerB,squat,150.4,low,False,3.0,188.75,3,5,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,185.0,192.5,failure,8.7,3
U604,2025-10-20,UpperA,bench,150.5,ok,True,4.0,107.5,2,6,8.0,deload,planned_deload,planned_deload,105.0,110.0,success,7.7,6
U604,2025-10-21,LowerA,deadlift,150.4,good,True,4.0,208.75,2,4,8.0,deload,planned_deload,planned_deload,205.0,212.5,success,7.6,5
U604,2025-10-21,LowerA,squat,150.4,good,True,4.0,175.0,2,6,8.0,deload,planned_deload,planned_deload,171.25,178.75,success,7.4,6
U604,2025-10-23,UpperB,bench,150.6,low,True,3.0,98.75,2,8,8.0,deload,planned_deload,planned_deload,96.25,101.25,success,8.9,8
U604,2025-10-23,UpperB,ohp,150.6,low,True,7.0,77.5,2,6,8.0,deload,planned_deload,planned_deload,76.25,78.75,success,8.7,6
U604,2025-10-24,LowerB,deadlift,150.5,good,True,3.0,212.5,2,3,8.0,deload,planned_deload,planned_deload,208.75,216.25,success,8.4,3
U604,2025-10-24,LowerB,squat,150.5,good,True,3.0,175.0,2,5,8.0,deload,planned_deload,planned_deload,171.25,178.75,success,7.9,5
U604,2025-10-27,UpperA,bench,150.6,good,False,4.0,96.25,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,93.75,98.75,success,7.7,6
U604,2025-10-28,LowerA,deadlift,150.3,ok,False,4.0,212.5,3,4,8.0,hold,hold_at_target_or_uncertain,hold,208.75,216.25,success,8.2,4
U604,2025-10-28,LowerA,squat,150.3,ok,False,4.0,175.0,4,6,8.0,hold,hold_at_target_or_uncertain,hold,171.25,178.75,success,8.5,6
U604,2025-10-30,UpperB,bench,150.2,good,False,3.0,96.25,3,8,8.0,hold,hold_at_target_or_uncertain,hold,93.75,98.75,success,7.7,8
U604,2025-10-30,UpperB,ohp,150.2,good,False,7.0,75.0,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,73.75,76.25,success,7.8,6
U604,2025-10-31,LowerB,deadlift,149.2,good,False,3.0,212.5,3,3,8.0,hold,hold_at_target_or_uncertain,hold,208.75,216.25,success,7.8,3
U604,2025-10-31,LowerB,squat,149.2,good,False,3.0,170.0,3,5,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,166.25,173.75,success,7.3,5
U604,2025-11-03,UpperA,bench,149.4,ok,False,4.0,96.25,4,6,8.0,hold,hold_at_target_or_uncertain,hold,93.75,98.75,success,8.2,6
U604,2025-11-04,LowerA,deadlift,149.8,ok,False,4.0,212.5,3,4,8.0,hold,hold_at_target_or_uncertain,hold,208.75,216.25,success,8.2,4
U604,2025-11-04,LowerA,squat,149.8,ok,False,4.0,170.0,4,6,8.0,hold,hold_at_target_or_uncertain,hold,166.25,173.75,success,8.0,6
U604,2025-11-06,UpperB,bench,149.8,good,False,3.0,96.25,3,8,8.0,hold,hold_at_target_or_uncertain,hold,93.75,98.75,success,8.0,9
U604,2025-11-06,UpperB,ohp,149.8,good,False,7.0,75.0,4,6,8.0,hold,hold_at_target_or_uncertain,hold,73.75,76.25,success,7.8,6
U604,2025-11-07,LowerB,deadlift,149.7,low,False,3.0,202.5,3,3,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,198.75,206.25,success,8.9,3
U604,2025-11-07,LowerB,squat,149.7,low,False,3.0,161.25,3,5,8.0,decrease_small,hold_at_target_or_uncertain_and_readiness_cut,readiness_cut,157.5,165.0,partial,9.2,4
U604,2025-11-10,UpperA,bench,149.2,good,False,4.0,98.75,4,6,8.0,increase,increase_after_exceeding_reps_target,exceeded_reps,96.25,101.25,success,7.6,7
U604,2025-11-11,LowerA,deadlift,149.2,good,False,4.0,197.5,3,4,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,193.75,201.25,success,7.9,4
U604,2025-11-11,LowerA,squat,149.2,good,False,4.0,157.5,4,6,8.0,decrease_small,single_grind_or_miss_2p5pct,single_grind_or_miss,153.75,161.25,success,7.4,6
