user_id,date,session_type,lift,performed_exercise,weight_lb,sets,reps,decision,reason_code,acceptable_min,acceptable_max,bw_lb,readiness,planned_deload,variation,substituted_to,state_bucket
U303,2025-11-07,LowerB,deadlift,deadlift,257.5,4,4,decrease_small,hold_at_target_rpe_and_low_readiness,252.5,262.5,211.1,low,False,,,lift:deadlift
U303,2025-11-10,UpperA,bench,bench,133.75,2,6,deload,deload_planned,131.25,136.25,210.7,low,True,,,lift:bench
U303,2025-11-11,LowerA,squat,squat,198.75,2,6,deload,deload_planned,195.0,202.5,209.7,low,True,,,lift:squat
U303,2025-11-13,UpperB,ohp,ohp,91.25,2,6,deload,deload_planned,90.0,92.5,209.9,low,True,,,lift:ohp
U303,2025-11-14,LowerB,deadlift,deadlift,231.25,2,4,deload,deload_planned,226.25,236.25,209.5,low,True,,,lift:deadlift
U303,2025-11-17,UpperA,bench,bench,141.25,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,138.75,143.75,209.5,low,False,,,lift:bench
U303,2025-11-18,LowerA,squat,squat,207.5,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,203.75,211.25,209.2,low,False,,,lift:squat
U303,2025-11-20,UpperB,ohp,ohp,95.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,92.5,97.5,210.2,low,False,,,lift:ohp
U303,2025-11-21,LowerB,deadlift,deadlift,256.25,4,4,decrease_small,percent_1rm_rpe_target_and_low_readiness,251.25,261.25,209.9,low,False,,,lift:deadlift
U303,2025-11-24,UpperA,bench,bench,130.0,4,6,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,127.5,132.5,209.5,low,False,,,lift:bench
U303,2025-11-25,LowerA,squat,squat,203.75,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,200.0,207.5,208.8,low,False,,,lift:squat
U303,2025-11-27,UpperB,ohp,ohp,92.5,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,91.25,93.75,209.8,low,False,,,lift:ohp
U303,2025-11-28,LowerB,deadlift,deadlift,250.0,4,4,decrease_small,percent_1rm_rpe_target_and_low_readiness,245.0,255.0,209.4,low,False,,,lift:deadlift
U303,2025-12-01,UpperA,bench,bench,133.75,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,131.25,136.25,209.6,low,False,,,lift:bench
U303,2025-12-04,UpperB,ohp,ohp,91.25,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,90.0,92.5,208.9,low,False,,,lift:ohp
U303,2025-12-05,LowerB,deadlift,deadlift,231.25,4,4,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,226.25,236.25,208.6,low,False,,,lift:deadlift
U303,2025-12-08,UpperA,bench,bench,130.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,127.5,132.5,207.6,low,False,,,lift:bench
U303,2025-12-09,LowerA,squat,squat,188.75,4,6,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,185.0,192.5,208.1,low,False,,,lift:squat
U303,2025-12-11,UpperB,ohp,ohp,88.75,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,87.5,90.0,208.1,low,False,,,lift:ohp
U303,2025-12-12,LowerB,deadlift,deadlift,237.5,4,4,decrease_small,percent_1rm_rpe_target_and_low_readiness,232.5,242.5,208.2,low,False,,,lift:deadlift
U303,2025-12-15,UpperA,bench,bench,123.75,4,6,decrease_small,hold_at_target_rpe_and_low_readiness,121.25,126.25,207.6,low,False,,,lift:bench
U303,2025-12-16,LowerA,squat,squat,192.5,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,188.75,196.25,207.8,low,False,,,lift:squat
U303,2025-12-18,UpperB,ohp,ohp,87.5,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,86.25,88.75,207.4,low,False,,,lift:ohp
U303,2025-12-19,LowerB,deadlift,deadlift,232.5,4,4,decrease_small,percent_1rm_rpe_target_and_low_readiness,227.5,237.5,207.4,low,False,,,lift:deadlift
U303,2025-12-22,UpperA,bench,bench,125.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,122.5,127.5,208.4,low,False,,,lift:bench
U303,2025-12-23,LowerA,squat,squat,188.75,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,185.0,192.5,208.3,low,False,,,lift:squat
U303,2025-12-25,UpperB,ohp,ohp,85.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,83.75,86.25,206.8,low,False,,,lift:ohp
U303,2025-12-26,LowerB,deadlift,deadlift,227.5,4,4,decrease_small,percent_1rm_rpe_target_and_low_readiness,222.5,232.5,207.5,low,False,,,lift:deadlift
U303,2025-12-29,UpperA,bench,bench,112.5,2,6,deload,deload_planned,110.0,115.0,207.0,low,True,,,lift:bench
U303,2025-12-30,LowerA,squat,squat,170.0,2,6,deload,deload_planned,166.25,173.75,207.1,low,True,,,lift:squat
U303,2026-01-01,UpperB,ohp,ohp,76.25,2,6,deload,deload_planned,75.0,77.5,206.9,low,True,,,lift:ohp
U303,2026-01-02,LowerB,deadlift,deadlift,205.0,2,4,deload,deload_planned,201.25,208.75,207.2,low,True,,,lift:deadlift
U303,2026-01-05,UpperA,bench,bench,118.75,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,116.25,121.25,207.1,low,False,,,lift:bench
U303,2026-01-06,LowerA,squat,squat,177.5,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,173.75,181.25,206.3,low,False,,,lift:squat
U303,2026-01-08,UpperB,ohp,ohp,80.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,78.75,81.25,207.3,low,False,,,lift:ohp
U303,2026-01-09,LowerB,deadlift,deadlift,215.0,4,4,decrease_small,percent_1rm_rpe_target_and_low_readiness,211.25,218.75,206.3,low,False,,,lift:deadlift
U304,2025-10-06,UpperHeavy,bench,bench,291.25,3,3,prescribe,percent_1rm_rpe_target,285.0,297.5,198.7,ok,False,,,lift:bench
U304,2025-10-06,UpperHeavy,ohp,ohp,168.75,3,5,prescribe,percent_1rm_rpe_target,165.0,172.5,198.7,ok,False,,,lift:ohp
U304,2025-10-07,LowerHeavy,deadlift,deadlift,465.0,3,3,prescribe,percent_1rm_rpe_target,456.25,473.75,198.5,ok,False,,,lift:deadlift
U304,2025-10-07,LowerHeavy,squat,squat,396.25,3,3,prescribe,percent_1rm_rpe_target,388.75,403.75,198.5,ok,False,,,lift:squat
U304,2025-10-09,UpperVolume,bench,bench,283.75,4,8,decrease_small,decrease_small_after_grind_or_miss,277.5,290.0,197.4,ok,False,,,lift:bench
U304,2025-10-10,LowerVolume,squat,squat,386.25,4,6,decrease_small,decrease_small_after_grind_or_miss,378.75,393.75,198.3,good,False,,,lift:squat
U304,2025-10-13,UpperHeavy,bench,bench,270.0,3,3,decrease_small,hold_at_target_rpe_and_low_readiness,265.0,275.0,198.0,low,False,,,lift:bench
U304,2025-10-13,UpperHeavy,ohp,ohp,160.0,3,5,decrease_small,hold_at_target_rpe_and_low_readiness,156.25,163.75,198.0,low,False,,,lift:ohp
U304,2025-10-14,LowerHeavy,deadlift,deadlift,431.25,3,3,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,422.5,440.0,198.3,low,False,,,lift:deadlift
U304,2025-10-14,LowerHeavy,squat,squat,373.75,3,3,decrease_small,increase_after_exceeding_reps_target_and_low_readiness,366.25,381.25,198.3,low,False,,,lift:squat
U304,2025-10-16,UpperVolume,bench,bench,250.0,4,8,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,245.0,255.0,197.3,low,False,,,lift:bench
U304,2025-10-17,LowerVolume,squat,squat,346.25,4,6,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,338.75,353.75,197.6,low,False,,,lift:squat
U304,2025-10-20,UpperHeavy,bench,bench,265.0,3,3,decrease_small,percent_1rm_rpe_target_and_low_readiness,260.0,270.0,197.7,low,False,,,lift:bench
U304,2025-10-20,UpperHeavy,ohp,ohp,156.25,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,153.75,158.75,197.7,low,False,,,lift:ohp
U304,2025-10-21,LowerHeavy,deadlift,deadlift,447.5,3,3,prescribe,percent_1rm_rpe_target,438.75,456.25,197.5,ok,False,,,lift:deadlift
U304,2025-10-21,LowerHeavy,squat,squat,353.75,3,3,increase,increase_after_exceeding_reps_target,346.25,361.25,197.5,ok,False,,,lift:squat
U304,2025-10-23,UpperVolume,bench,bench,258.75,4,8,decrease_small,decrease_small_after_grind_or_miss,253.75,263.75,198.6,ok,False,,,lift:bench
U304,2025-10-24,LowerVolume,squat,squat,345.0,4,6,decrease_small,decrease_small_after_grind_or_miss,337.5,352.5,198.8,ok,False,,,lift:squat
U304,2025-10-27,UpperHeavy,bench,bench,232.5,2,3,deload,deload_planned,227.5,237.5,197.6,ok,True,,,lift:bench
U304,2025-10-27,UpperHeavy,ohp,ohp,140.0,2,5,deload,deload_planned,137.5,142.5,197.6,ok,True,,,lift:ohp
U304,2025-10-28,LowerHeavy,deadlift,deadlift,402.5,2,3,deload,deload_planned,395.0,410.0,198.0,low,True,,,lift:deadlift
U304,2025-10-28,LowerHeavy,squat,squat,310.0,2,3,deload,deload_planned,303.75,316.25,198.0,low,True,,,lift:squat
U304,2025-10-30,UpperVolume,bench,bench,208.75,2,8,deload,deload_planned,205.0,212.5,197.4,low,True,,,lift:bench
U304,2025-10-31,LowerVolume,squat,squat,278.75,2,6,deload,deload_planned,273.75,283.75,197.5,ok,True,,,lift:squat
U304,2025-11-03,UpperHeavy,bench,bench,260.0,3,3,prescribe,percent_1rm_rpe_target,255.0,265.0,197.2,ok,False,,,lift:bench
U304,2025-11-03,UpperHeavy,ohp,ohp,140.0,3,5,hold,hold_at_target_rpe,137.5,142.5,197.2,ok,False,,,lift:ohp
U304,2025-11-04,LowerHeavy,deadlift,deadlift,412.5,3,3,decrease_small,percent_1rm_rpe_target_and_low_readiness,403.75,421.25,198.5,low,False,,,lift:deadlift
U304,2025-11-04,LowerHeavy,squat,squat,270.0,3,3,decrease_small,increase_after_exceeding_reps_target_and_low_readiness,265.0,275.0,198.5,low,False,,,lift:squat
U304,2025-11-06,UpperVolume,bench,bench,241.25,4,8,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,236.25,246.25,198.5,low,False,,,lift:bench
U304,2025-11-07,LowerVolume,squat,squat,263.75,4,6,decrease_small,decrease_small_after_grind_or_miss,258.75,268.75,197.6,ok,False,,,lift:squat
U304,2025-11-10,UpperHeavy,bench,close_grip_bench,128.75,3,3,estimate,cold_start_estimate_close_grip,126.25,131.25,198.6,ok,False,,,exercise:close_grip_bench
U304,2025-11-10,UpperHeavy,ohp,ohp,136.25,3,5,decrease_small,decrease_small_after_grind_or_miss,133.75,138.75,198.6,ok,False,,,lift:ohp
U304,2025-11-11,LowerHeavy,deadlift,deadlift,402.5,3,3,decrease_small,decrease_small_after_grind_or_miss,395.0,410.0,198.8,ok,False,,,lift:deadlift
U304,2025-11-11,LowerHeavy,squat,squat,268.75,3,3,increase,increase_after_exceeding_reps_target,263.75,273.75,198.8,ok,False,,,lift:squat
U304,2025-11-13,UpperVolume,bench,close_grip_bench,118.75,4,8,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,116.25,121.25,197.9,low,False,,,exercise:close_grip_bench
U304,2025-11-14,LowerVolume,squat,squat,262.5,4,6,decrease_small,decrease_small_after_grind_or_miss,257.5,267.5,197.6,ok,False,,,lift:squat
U304,2025-11-17,UpperHeavy,bench,close_grip_bench,127.5,3,3,prescribe,percent_1rm_rpe_target,125.0,130.0,197.3,good,False,,,exercise:close_grip_bench
U304,2025-11-17,UpperHeavy,ohp,ohp,136.25,3,5,hold,hold_at_target_rpe,133.75,138.75,197.3,good,False,,,lift:ohp
U304,2025-11-18,LowerHeavy,deadlift,deadlift,382.5,3,3,decrease_small,hold_at_target_rpe_and_low_readiness,375.0,390.0,198.7,low,False,,,lift:deadlift
U304,2025-11-18,LowerHeavy,squat,squat,253.75,3,3,decrease_small,increase_after_exceeding_reps_target_and_low_readiness,248.75,258.75,198.7,low,False,,,lift:squat
U304,2025-11-20,UpperVolume,bench,close_grip_bench,123.75,4,8,decrease_small,decrease_small_after_grind_or_miss,121.25,126.25,197.9,good,False,,,exercise:close_grip_bench
U304,2025-11-21,LowerVolume,squat,squat,235.0,4,6,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,230.0,240.0,198.3,low,False,,,lift:squat
U304,2025-11-24,UpperHeavy,bench,close_grip_bench,111.25,2,3,deload,deload_planned,108.75,113.75,197.6,ok,True,,,exercise:close_grip_bench
U304,2025-11-24,UpperHeavy,ohp,ohp,122.5,2,5,deload,deload_planned,120.0,125.0,197.6,ok,True,,,lift:ohp
U304,2025-11-25,LowerHeavy,deadlift,deadlift,343.75,2,3,deload,deload_planned,336.25,351.25,198.7,ok,True,,,lift:deadlift
U304,2025-11-25,LowerHeavy,squat,squat,211.25,2,3,deload,deload_planned,207.5,215.0,198.7,ok,True,,,lift:squat
U304,2025-11-27,UpperVolume,bench,close_grip_bench,100.0,2,8,deload,deload_planned,97.5,102.5,197.7,low,True,,,exercise:close_grip_bench
U304,2025-11-28,LowerVolume,squat,squat,190.0,2,6,deload,deload_planned,186.25,193.75,198.4,good,True,,,lift:squat
U304,2025-12-01,UpperHeavy,bench,close_grip_bench,116.25,3,3,decrease_small,percent_1rm_rpe_target_and_low_readiness,113.75,118.75,197.6,low,False,,,exercise:close_grip_bench
U304,2025-12-01,UpperHeavy,ohp,ohp,116.25,3,5,decrease_small,hold_at_target_rpe_and_low_readiness,113.75,118.75,197.6,low,False,,,lift:ohp
U304,2025-12-02,LowerHeavy,deadlift,deadlift,326.25,3,3,decrease_small,hold_at_target_rpe_and_low_readiness,320.0,332.5,197.7,low,False,,,lift:deadlift
U304,2025-12-02,LowerHeavy,squat,squat,183.75,3,3,decrease_small,increase_after_exceeding_reps_target_and_low_readiness,180.0,187.5,197.7,low,False,,,lift:squat
U304,2025-12-04,UpperVolume,bench,close_grip_bench,113.75,4,8,decrease_small,decrease_small_after_grind_or_miss,111.25,116.25,197.6,ok,False,,,exercise:close_grip_bench
U304,2025-12-05,LowerVolume,squat,squat,170.0,4,6,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,166.25,173.75,198.3,low,False,,,lift:squat
U304,2025-12-08,UpperHeavy,bench,close_grip_bench,113.75,3,3,hold,hold_at_target_rpe,111.25,116.25,198.7,good,False,,,exercise:close_grip_bench
U304,2025-12-08,UpperHeavy,ohp,ohp,113.75,3,5,decrease_small,decrease_small_after_grind_or_miss,111.25,116.25,198.7,good,False,,,lift:ohp
U304,2025-12-09,LowerHeavy,deadlift,deadlift,301.25,3,3,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,295.0,307.5,198.6,low,False,,,lift:deadlift
U304,2025-12-09,LowerHeavy,squat,squat,161.25,3,3,decrease_small,hold_at_target_rpe_and_low_readiness,157.5,165.0,198.6,low,False,,,lift:squat
U304,2025-12-15,UpperHeavy,bench,close_grip_bench,113.75,3,3,hold,hold_at_target_rpe,111.25,116.25,197.7,ok,False,,,exercise:close_grip_bench
U304,2025-12-15,UpperHeavy,ohp,ohp,113.75,3,5,hold,hold_at_target_rpe,111.25,116.25,197.7,ok,False,,,lift:ohp
U304,2025-12-16,LowerHeavy,deadlift,deadlift,293.75,3,3,decrease_small,decrease_small_after_grind_or_miss,287.5,300.0,198.4,ok,False,,,lift:deadlift
U304,2025-12-16,LowerHeavy,squat,squat,210.0,3,3,prescribe,percent_1rm_rpe_target,206.25,213.75,198.4,ok,False,,,lift:squat
U304,2025-12-18,UpperVolume,bench,close_grip_bench,111.25,4,8,decrease_small,decrease_small_after_grind_or_miss,108.75,113.75,198.1,good,False,,,exercise:close_grip_bench
U304,2025-12-19,LowerVolume,squat,squat,195.0,4,6,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,191.25,198.75,197.9,low,False,,,lift:squat
U304,2025-12-22,UpperHeavy,bench,close_grip_bench,100.0,2,3,deload,deload_planned,97.5,102.5,198.2,low,True,,,exercise:close_grip_bench
U304,2025-12-22,UpperHeavy,ohp,ohp,102.5,2,5,deload,deload_planned,100.0,105.0,198.2,low,True,,,lift:ohp
U304,2025-12-23,LowerHeavy,deadlift,deadlift,265.0,2,3,deload,deload_planned,260.0,270.0,197.5,low,True,,,lift:deadlift
U304,2025-12-23,LowerHeavy,squat,squat,175.0,2,3,deload,deload_planned,171.25,178.75,197.5,low,True,,,lift:squat
U304,2025-12-25,UpperVolume,bench,close_grip_bench,90.0,2,8,deload,deload_planned,88.75,91.25,197.6,ok,True,,,exercise:close_grip_bench
U304,2025-12-26,LowerVolume,squat,squat,157.5,2,6,deload,deload_planned,153.75,161.25,198.7,good,True,,,lift:squat
U304,2025-12-29,UpperHeavy,bench,close_grip_bench,91.25,3,3,increase,increase_after_exceeding_reps_target,90.0,92.5,198.7,good,False,,,exercise:close_grip_bench
U304,2025-12-29,UpperHeavy,ohp,ohp,118.75,3,5,prescribe,percent_1rm_rpe_target,116.25,121.25,198.7,good,False,,,lift:ohp
U304,2025-12-30,LowerHeavy,deadlift,deadlift,325.0,3,3,prescribe,percent_1rm_rpe_target,318.75,331.25,197.9,ok,False,,,lift:deadlift
U304,2025-12-30,LowerHeavy,squat,squat,161.25,3,3,increase,increase_after_exceeding_reps_target,157.5,165.0,197.9,ok,False,,,lift:squat
U304,2026-01-01,UpperVolume,bench,close_grip_bench,88.75,4,8,decrease_small,decrease_small_after_grind_or_miss,87.5,90.0,198.0,ok,False,,,exercise:close_grip_bench
U304,2026-01-02,LowerVolume,squat,squat,157.5,4,6,decrease_small,decrease_small_after_grind_or_miss,153.75,161.25,198.5,ok,False,,,lift:squat
U304,2026-01-05,UpperHeavy,bench,close_grip_bench,90.0,3,3,increase,increase_after_exceeding_reps_target,88.75,91.25,198.7,ok,False,,,exercise:close_grip_bench
U304,2026-01-05,UpperHeavy,ohp,ohp,118.75,3,5,hold,hold_at_target_rpe,116.25,121.25,198.7,ok,False,,,lift:ohp
U304,2026-01-06,LowerHeavy,deadlift,deadlift,325.0,3,3,hold,hold_at_target_rpe,318.75,331.25,197.9,ok,False,,,lift:deadlift
U304,2026-01-06,LowerHeavy,squat,squat,161.25,3,3,increase,increase_after_exceeding_reps_target,157.5,165.0,197.9,ok,False,,,lift:squat
U304,2026-01-08,UpperVolume,bench,close_grip_bench,87.5,4,8,decrease_small,decrease_small_after_grind_or_miss,86.25,88.75,197.9,ok,False,,,exercise:close_grip_bench
U304,2026-01-09,LowerVolume,squat,squat,157.5,4,6,decrease_small,decrease_small_after_grind_or_miss,153.75,161.25,198.8,ok,False,,,lift:squat
U305,2025-10-06,FB_A,bench,bench,132.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,130.0,135.0,245.8,low,False,,,lift:bench
U305,2025-10-06,FB_A,squat,squat,170.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,167.5,172.5,245.8,low,False,,,lift:squat
U305,2025-10-08,FB_B,deadlift,deadlift,210.0,2,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,205.0,215.0,245.7,low,False,,,lift:deadlift
U305,2025-10-08,FB_B,ohp,ohp,82.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,80.0,85.0,245.7,low,False,,,lift:ohp
U305,2025-10-10,FB_A,bench,bench,130.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,127.5,132.5,244.7,low,False,,,lift:bench
U305,2025-10-10,FB_A,squat,squat,162.5,3,5,decrease_small,hold_at_target_rpe_and_low_readiness,160.0,165.0,244.7,low,False,,,lift:squat
U305,2025-10-13,FB_A,bench,bench,125.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,122.5,127.5,244.4,low,False,,,lift:bench
U305,2025-10-13,FB_A,squat,squat,162.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,160.0,165.0,244.4,low,False,,,lift:squat
U305,2025-10-15,FB_B,deadlift,deadlift,205.0,2,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,200.0,210.0,244.2,low,False,,,lift:deadlift
U305,2025-10-15,FB_B,ohp,ohp,80.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,77.5,82.5,244.2,low,False,,,lift:ohp
U305,2025-10-17,FB_A,bench,bench,122.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,120.0,125.0,244.0,low,False,,,lift:bench
U305,2025-10-17,FB_A,squat,squat,150.0,3,5,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,147.5,152.5,244.0,low,False,,,lift:squat
U305,2025-10-20,FB_A,bench,bench,120.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,117.5,122.5,243.9,low,False,,,lift:bench
U305,2025-10-20,FB_A,squat,squat,137.5,3,5,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,135.0,140.0,243.9,low,False,,,lift:squat
U305,2025-10-22,FB_B,deadlift,deadlift,200.0,2,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,195.0,205.0,244.1,low,False,,,lift:deadlift
U305,2025-10-22,FB_B,ohp,ohp,77.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,75.0,80.0,244.1,low,False,,,lift:ohp
U305,2025-10-24,FB_A,bench,bench,120.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,117.5,122.5,245.1,low,False,,,lift:bench
U305,2025-10-24,FB_A,squat,squat,147.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,145.0,150.0,245.1,low,False,,,lift:squat
U305,2025-10-27,FB_A,bench,bench,117.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,115.0,120.0,244.4,low,False,,,lift:bench
U305,2025-10-27,FB_A,squat,squat,142.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,140.0,145.0,244.4,low,False,,,lift:squat
U305,2025-10-29,FB_B,deadlift,deadlift,195.0,2,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,190.0,200.0,243.5,low,False,,,lift:deadlift
U305,2025-10-29,FB_B,ohp,ohp,77.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,75.0,80.0,243.5,low,False,,,lift:ohp
U305,2025-10-31,FB_A,bench,bench,112.5,3,5,decrease_small,hold_at_target_rpe_and_low_readiness,110.0,115.0,244.3,low,False,,,lift:bench
U305,2025-10-31,FB_A,squat,squat,140.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,137.5,142.5,244.3,low,False,,,lift:squat
U305,2025-11-03,FB_A,bench,bench,100.0,2,5,deload,deload_planned,97.5,102.5,243.9,low,True,,,lift:bench
U305,2025-11-03,FB_A,squat,squat,125.0,2,5,deload,deload_planned,122.5,127.5,243.9,low,True,,,lift:squat
U305,2025-11-05,FB_B,deadlift,deadlift,175.0,1,5,deload,deload_planned,172.5,177.5,244.4,low,True,,,lift:deadlift
U305,2025-11-05,FB_B,ohp,ohp,70.0,2,5,deload,deload_planned,67.5,72.5,244.4,low,True,,,lift:ohp
U305,2025-11-07,FB_A,bench,bench,90.0,2,5,deload,deload_planned,87.5,92.5,243.5,low,True,,,lift:bench
U305,2025-11-07,FB_A,squat,squat,112.5,2,5,deload,deload_planned,110.0,115.0,243.5,low,True,,,lift:squat
U305,2025-11-10,FB_A,bench,bench,100.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,97.5,102.5,243.1,low,False,,,lift:bench
U305,2025-11-10,FB_A,squat,leg_press,415.0,3,5,decrease_small,cold_start_estimate_leg_press_and_low_readiness,407.5,422.5,243.1,low,False,,,exercise:leg_press
U305,2025-11-12,FB_B,deadlift,deadlift,182.5,2,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,180.0,185.0,243.0,low,False,,,lift:deadlift
U305,2025-11-12,FB_B,ohp,ohp,72.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,70.0,75.0,243.0,low,False,,,lift:ohp
U305,2025-11-14,FB_A,bench,bench,97.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,95.0,100.0,243.9,low,False,,,lift:bench
U305,2025-11-14,FB_A,squat,leg_press,402.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,395.0,410.0,243.9,low,False,,,exercise:leg_press
U305,2025-11-17,FB_A,bench,bench,95.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,92.5,97.5,242.8,low,False,,,lift:bench
U305,2025-11-17,FB_A,squat,leg_press,392.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,385.0,400.0,242.8,low,False,,,exercise:leg_press
U305,2025-11-19,FB_B,deadlift,deadlift,180.0,2,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,177.5,182.5,242.7,low,False,,,lift:deadlift
U305,2025-11-19,FB_B,ohp,ohp,70.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,67.5,72.5,242.7,low,False,,,lift:ohp
U305,2025-11-21,FB_A,bench,bench,90.0,3,5,decrease_small,hold_at_target_rpe_and_low_readiness,87.5,92.5,243.7,low,False,,,lift:bench
U305,2025-11-21,FB_A,squat,leg_press,385.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,377.5,392.5,243.7,low,False,,,exercise:leg_press
U305,2025-11-24,FB_A,bench,bench,90.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,87.5,92.5,243.2,low,False,,,lift:bench
U305,2025-11-24,FB_A,squat,leg_press,375.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,367.5,382.5,243.2,low,False,,,exercise:leg_press
U305,2025-11-26,FB_B,deadlift,deadlift,175.0,2,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,172.5,177.5,242.1,low,False,,,lift:deadlift
U305,2025-11-26,FB_B,ohp,ohp,70.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,67.5,72.5,242.1,low,False,,,lift:ohp
U305,2025-11-28,FB_A,bench,bench,87.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,85.0,90.0,243.7,low,False,,,lift:bench
U305,2025-11-28,FB_A,squat,leg_press,347.5,3,5,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,340.0,355.0,243.7,low,False,,,exercise:leg_press
U305,2025-12-01,FB_A,bench,bench,82.5,3,5,decrease_small,hold_at_target_rpe_and_low_readiness,80.0,85.0,242.3,low,False,,,lift:bench
U305,2025-12-01,FB_A,squat,leg_press,322.5,3,5,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,315.0,330.0,242.3,low,False,,,exercise:leg_press
U305,2025-12-03,FB_B,deadlift,deadlift,165.0,2,5,decrease_small,hold_at_target_rpe_and_low_readiness,162.5,167.5,242.3,low,False,,,lift:deadlift
U305,2025-12-03,FB_B,ohp,ohp,70.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,67.5,72.5,242.3,low,False,,,lift:ohp
U305,2025-12-05,FB_A,bench,bench,75.0,3,5,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,72.5,77.5,243.1,low,False,,,lift:bench
U305,2025-12-05,FB_A,squat,leg_press,290.0,2,5,deload,deload_plateau_or_fatigue,285.0,295.0,243.1,low,False,,,exercise:leg_press
U305,2025-12-08,FB_A,bench,bench,80.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,77.5,82.5,242.4,low,False,,,lift:bench
U305,2025-12-08,FB_A,squat,leg_press,267.5,3,5,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,262.5,272.5,242.4,low,False,,,exercise:leg_press
U305,2025-12-10,FB_B,deadlift,deadlift,165.0,2,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,162.5,167.5,241.9,low,False,,,lift:deadlift
